,Unnamed: 0,comment_text,id,identity_hate,insult,obscene,set,severe_toxic,threat,toxic,toxicity
130901,94042,sources for gambia at the summer olympics hello  good work on gambia at the summer olympics and thanks for the contribution  however  you forgot to add any references to the article  keeping wikipedia accurate and verifiable is very important  and there is currently a push to encourage editors to cite the sources they used when adding content  what websites  books  or other places did you learn the information that you added to gambia at the summer olympics would it be possible for you to mention them in the article  thank you very much ,fb7a63a8e287b2d1,0.0,0.0,0.0,train,0.0,0.0,0.0,0
27480,110809, however  we could clearly mention something about dick cheny being a constant joke on shows like the daily show  including a man sized safe in his office and assassin squads  wait  who are you  what are you doing  no blam blam  aargh ,50cbfd29c75f364d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
18716,112386, block evasion from november to november please see user talk apparent sockpuppetry ,593f3f660335b14c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
110406,100311,my premier mattaw the revitilize chairman a good job to de mattaw villani  the chairman and constructor of the  gay  rights and downtown revitilize projecto of altoona  pa  ariba and thankyou de mattsy,18ffef6411d48228,0.0,0.0,0.0,train,0.0,0.0,0.0,0
56132,44905, with all due respect  your comments about me taking the legal route are amusing  the administrators here are hypocrites  guidelines  instructions  and policies for you all are fluid and subject to interpretation  and if anyone questions this they are called ninnes but the same said policies are written in stone for other editors with threats of blocking if we even so much as approach violating the spirit of a guideline never mind a policy  this is farsical  raul can go on enforcing his fluid fa guidelines and you can continue threatening people for pointing out the emperor has no clothes  i m restricting my activity to watching the articles i wrote  ciao  ,780338529c38204d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
63017,84401,and where did you get those number  do you have any reliable source supporting that ,e1b9aee44c744da5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
32528,48565, it must have been someone else on your ip  talk ,81e26ccaec7e7820,0.0,0.0,0.0,train,0.0,0.0,0.0,0
84093,111313,hey aaron brennenman  eat  shit  and die  sincerly me and your whole family  ps i see ur sentiment but your not a women  deal with it you fagget ,538a1a1cd46b1b42,0.0,1.0,1.0,train,0.0,0.0,1.0,1
119290,2166,please do not vandalise wikipedia  you will find wikipedia why wikipedia is so great and wikipedia replies to common objections informative mar utc ,05dd1d52520295a7,0.0,0.0,0.0,train,0.0,0.0,0.0,0
139761,100966,the technical discussion details section should be added next  any suggestions of what to start off with ,1c5f212cf3174a1a,0.0,0.0,0.0,train,0.0,0.0,0.0,0
35776,72431, message to jackbrootjss yes  i agree with you jackbrootjss  this is bull shit we need to start a community called banned marnetted community you and i can team up together and you can help me ban him from the wiki  ,c1d6b82051e73777,0.0,0.0,1.0,train,0.0,0.0,0.0,1
92367,8355,i hope to god your kids are trapped inside burning cars ,1633cb5a8d46c24e,0.0,0.0,0.0,train,0.0,0.0,1.0,1
71986,57226,critical reception section of total siyapaa cheating by zordanlighter dear c fred  kindly un do decision in critical reception section of total siyapaa because it was based on fraud played by he misrepresented my edit summary for other protected edit request relating to controversy section for critical reception protected edit request he used that summary to show the wp consensus by me but that is not the case  he must also be  block  for playing cheat ,9902b0572bfbf54c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
87820,158129,i agree i d do it if i could work out how ,e923658b5085cc58,0.0,0.0,0.0,train,0.0,0.0,0.0,0
159322,67567,your vandalism of keith briffa dear dr schulz  could you please immediately stop vandalizing the article about keith briffa  thank you very much  are you a sockpuppet of william connolley ,b4d03d9e1b65edc8,0.0,0.0,0.0,train,0.0,0.0,0.0,0
76881,143286,exactly  all sources have biases  thus using sources with known and easy to describe understand biases is clearly beneficial over using sources that don t give information on their flows  ,fe408c4560f22604,0.0,0.0,0.0,train,0.0,0.0,0.0,0
110620,52094,nacreous cloud article i ll edit w hate ver i damn well please  whenever i damn well please i don t care what you or bill connolley have to say about anything by the way  you re the moron ,8b651a98e71334bf,0.0,0.0,0.0,train,0.0,0.0,0.0,0
19344,54813, can t keep you updated because i don t know jossi  i don t know who prem nawat is  or however you spell it  and i don t use the coi noticeboard  sorry  swatjester son of the defender  ,927ce514f3a9adb5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
11988,35551,  things on front made in turkey can anyone confirm the purpose of the stripy blocks on the front one suggestion is that they are anti climb blocks part of a safety package for collisions but aren t such things no use on locos with buffers as in the uk also some of the order going to be made in turkey by tulomanas ,5effefa5504d5490,0.0,0.0,0.0,train,0.0,0.0,0.0,0
147045,55604,water buffalo freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer freezer f,948f341b232ed232,0.0,0.0,0.0,train,0.0,0.0,0.0,0
