,Unnamed: 0,comment_text,id,identity_hate,insult,obscene,set,severe_toxic,threat,toxic,toxicity
3853,115893,  here is the explanation of the legal side of capital maintenance as quoted directly from the capital maintenance concept and share repurchases in south african law by f h i cassim and rehana cassim  the capital maintenance concept the south african companies act of adopts a strange and a curios ambivalence towards the nineteenth century common law concept of the maintenance of the share capital of a company  in some respects  the companies act still clings to this archaic and outdated concept  while in other respects  it boldly sweeps away the concept and replaces it with the more modern twins tests of liquidity and solvency as a form of creditor protection according to the capital maintenance concept  the issued share capital of a company is seen as a guarantee fund or a permanent fund intended for the payment of the claims of the creditors of a company  with the result that the issued share capital of a company may not be reduced  nor may it be returned to shareholders except where the companies act or the common law authorizes it  thus  lord halsbury  l c in the ooregum gold mining company of india ltd v roper declared that t he capital is fixed and certain  and every creditor of the company is entitled to look to that capital as his security this was echoed some eight decades later in cohen no v segal where the court  in prohibiting the payment of a dividend out of share capital  proclaimed that w  hate ver has been paid by a member cannot be returned to him and no part of the corpus of the company can be returned to a member so as to take away from the fund to which the creditors have a right to look as that out of which they are to be paid  the capital may be spent or lost in carrying on the business of the company  but it cannot be reduced except in the manner and with the safeguards provided by the statute  in accordance with this concept  ss and of the companies act prohibit a company from issuing its shares at a discount unless certain stringent precautions have been complied with  section prohibits a company from paying interest on shares out of share capital unless this is authorised by the articles of association of the company or by a special resolution  the interest paid is restricted to a maximum of six per cent per annum  and the approval of the minister of industries  commerce and tourism has been obtained  f h i cassim ll b cum laude ll m  um laude university of the witwatersrand  johannesburg  south africa  advocate of the high court of south africa  associate professor of law  university of the witwatersrand  johannesburg  south africa  consultant with bowman gilfillan inc  rehana cassim ba  cum laude ll b cum laude university of the witwatersrand  johannesburg  south africa bowman gilfillan inc these statutory provisions find their roots in the capital maintenance concept  but it no longer makes any sense to preserve them in their present form  because instead of complying with the burdensome requirements of s a company may now simply make a payment including dividend payments in terms of s as amended in whether out of capital or profits  to its shareholders provided that this is authorised by its articles of association and that it satisfies the tests of liquidity and solvency as explained below a company may  if it so desires  prohibit in its articles of association such payments section abandons the common law concept of capital maintenance and together with it the fundamental common law principle that dividends may only be paid out of distributable profits  unlike english law  ss and which regulated reductions of share capital have been repealed by s of the companies amendment act of with the result that there is no longer any statutory procedure for the reduction of a company s share capital  expect in accordance with s of the companies act  perhaps this conflict in the underlying philosophy and policy of the south african companies act is a direct result of the patchwork and piecemeal reform that has taken place in south african corporate law during the year existence of the companies act of by way of contrast  ss of the uk companies act have preserved the statutory procedures and regulations relating to reductions of share capital  share repurchases another vital aspect of the reform of the capital maintenance concept is the right conferred by s of the companies act  as amended by s of the companies amendment act of to enable companies to purchase their own shares  until south african corporate law was one of the few remaining common law jurisdictions which continued to pr,6bacb00b493f82a5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
48057,35134, thank you  same to you ,5dcedacc576dfc38,0.0,0.0,0.0,train,0.0,0.0,0.0,0
14039,157427,  you are making a value judgement about the term  that is editorialising  the final solution clearly is a euphemism for extermination ,ddf1d628543848d9,0.0,0.0,0.0,train,0.0,0.0,0.0,0
65241,31964,aside from the municipal election  i don t know about ruffolo but frankl and shahaf both deserves articles based on their past accomplishments  both have very impressive backgrounds but all the articles are now deleted so in all fairness i will leave it at that  as i mentioned before there is two options either all have articles or all articles deleted  you guys chose all deleted which is ok with me anyway this ward race will be something to keep an eye on  should be interesting ,54ea1c3ba6382b76,0.0,0.0,0.0,train,0.0,0.0,0.0,0
13941,64962,  yes it is a guideline  but saying you can ignore it is the last refuge of those promoting inappropriate behavior before they resort to ignore all rules  and no  you must provide a consensus for inclusion you have no consensus for inclusion  and a guideline that says inclusion is inappropriate there can be more discussion  but you re adding the redirect link is totally inappropriate do not do that again  ,add9154d9bd9b480,0.0,0.0,0.0,train,0.0,0.0,0.0,0
112201,141318,no i didnt what evidenve made u think that,f412c11e1cd795b4,0.0,0.0,0.0,train,0.0,0.0,0.0,0
145618,7358,user jinxmchue i see you reverted his page  i verified through an off wiki private message that the ip editor who changed his page was him  so that was how he wanted it ,138f577129395ca6,0.0,0.0,0.0,train,0.0,0.0,0.0,0
142083,66053,this is my own page i can edit how i see fit ,b0aa7e6543ee9557,0.0,0.0,0.0,train,0.0,0.0,0.0,0
122700,35085,re  uprm nice to see that they did reply  even if it took them quite some time mar utc ,5dadef91cc3543c6,0.0,0.0,0.0,train,0.0,0.0,0.0,0
117591,19737,p s  nair ,34231e919273ea95,0.0,0.0,0.0,train,0.0,0.0,0.0,0
75049,83016,dont take any notice of the  toomut  marked on the map either as it isnt referring to the current day town called  tumut  as the name tumut came from a s court house that got  trans ferred there from the murray river  or hume river ,de17d23eed4a2ae4,0.0,0.0,0.0,train,0.0,0.0,0.0,0
37792,46249, note  this edit was originally added to the article s page with this edit  http en wikipedia org w index php title catuav diff  prev oldid by  talk ,7b8a4214ebcc457b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
103053,132601,it was to verse rather than verse chorus form ,c56d62737496454a,0.0,0.0,0.0,train,0.0,0.0,0.0,0
145506,19818,user adamkey joel osteen lakewood church,3455da6f8ef29625,0.0,0.0,0.0,train,0.0,0.0,0.0,0
35303,113471, mark identifies jesus as the son of the carpenter more accurately  the people of bethlehem do this as jospeh is the carpenter tekton in the greek there s no contradiction  the idea that god was jesus  father developed later  as the idea that jesus was the son of god changed from its original jew ish meaning to a greco roman interpretation ,5ed1e14096e20456,0.0,0.0,0.0,train,0.0,0.0,0.0,0
117655,20934,pactyans it is not pakhtas but pakhas  pactyan was mentiooned by herodot to desribe the tribe that lived there like he used persian  bactrian ect  the rig veda mention the pop there as pakhas ,373f4689b13d8c2c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
132949,6121,take your time  i ll be busy for the next few days ,10544e2a19b7a376,0.0,0.0,0.0,train,0.0,0.0,0.0,0
28806,69346, i have  to my knowledge  never disallowed or dismissed the technical mathematical correctness of anything on these talk pages  only its direct relevance to the issue of physical movement  aka the problems posed by zeno of elea by all means  perform your calculations and come to w hate ver conclusions you like  but prove that calculus actually correlates with what you say it does in relation to physical movement through all scales of movement  if you can t prove it  the statement  more modern calculus has solved the mathematical aspects of the paradox with high accuracy  remains the most scientifically credible and testable  ,b985f4bad0b171d1,0.0,0.0,0.0,train,0.0,0.0,0.0,0
